contrato,estatus,mes,modalidad,origen_de_recursos,tipo_infraestructura,descripcion_obra,ubicacion,zona,presupuesto,ejercido_url,contratista,contratista_rfc
OPG-OD-EQP-AD-C08-132/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,REHABILITACION DE BANQUETAS,"GOMEZ DE MENDIOLA Y RITA PEREZ DE MORENO, EN LA COL. MEDRANO DE LA ZONA 5 OLIMPICA",Zona 5: Olímpica,166881.93,obraDetalle.php?id_obra=10EQPZ5132,Hesa Construcciones S.A. de C.V.,HCO0411243B8
OPG-R33-ESC-AD-C08-133/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"REHABILITACION DE ESCUELA PRIMARIA No. 231 T/V ""AGUSTIN YAÑEZ DELGADILLO"", TRABAJOS CONSISTENTES EN LA REHABILITACION DE SANITARIOS Y PINTURA","RAFAEL AGUIRRE No. 1020 ENTRE ANGEL BARRIOS E IGNACIO N. COVARRUBIAS, EN LA COL. 5 DE MAYO DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,317350.77,obraDetalle.php?id_obra=10ESCZ7133/10,"Atelier BCM, S.A. de C.V.",ABC081002CZ5
OPG-OD-EQP-AD-C08-138/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,"Salud ( Centros de, Unidades Medicas )","TRABAJOS DE REMODELACION EN EL QUIROFANO DE LA CRUZ VERDE ""DR. DELGADILLO ARAUJO""",MARIANO BARCENAS Y DE VERACRUZ EN LA COL. LA NORMAL DE LA ZONA 1 CENTRO,Zona 1: Centro,48378.8,obraDetalle.php?id_obra=10EQPZ1138,Señalamientos e Ingenieria S.A. de C.V.,SIN051104PK8
OPG-OD-EQP-AD-C08-139/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Edificios Municipales,REHABILITACION DE LA EXPLANADA Y ESCALONES DEL EDIFICIO DE LA SECRETARIA DE OBRAS PUBLICAS,"HOSPITAL 50-Z, COL. EL RETIRO EN LA ZONA 1 CENTRO",Zona 1: Centro,262590.87,obraDetalle.php?id_obra=10EQPZ1139,Señalamientos e Ingenieria S.A. de C.V.,SIN051104PK8
OPG-HAB-EQP-AD-C08-141/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,TRIPARTITA,Centros de Desarrollo Social,140391ME010 CONSTRUCCION DE BANQUETAS EN EL POLIGONO 14008,EN LA COL. LOMAS DE OBLATOS 1ra SECC. DE LA ZONA 3 HUENTITAN,Zona 3: Huentitán,183436.0,obraDetalle.php?id_obra=10EQPZ3141,Construcciones e Instalaciones Gomora S.A. de C.V.,CIG890724713
OPG-R33-ESC-AD-C08-142/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"REHABILITACION DE ESCUELA SECUNDARIA MIXTA No. 48, TRABAJOS CONSISTENTES, REHABILITACION DE PISOS DE CONCRETO EN PATIO Y JARDINERAS","SAN IGNACIO NO. 2716, EN LA COL. LA ESPERANZA DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,503540.47,obraDetalle.php?id_obra=10ESCZ4142,Construcciones e Instalaciones Gomora S.A. de C.V.,CIG890724713
OPG-OD-IHS-AD-C08-144/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Alcantarillado y Pavimentación,LINEA PLUVIAL EN ANDADOR BERNARDO CUOTO (ORIENTE),"ANDADOR BERNARDO CUOTO Y AV. SOR JUANA INES DE LA CRUZ, EN LA U.H. EL ZALATE DE LA ZONA 6 TETLAN",Zona 6: Tetlán,184481.05,obraDetalle.php?id_obra=10IHSZ6144,"Ingeniería y Electronica, S.A. de C.V.",IEL020530VE8
OPG-OD-IHS-AD-C08-145/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Alcantarillado y Pavimentación,LINEA PLUVIAL EN ANDADOR BERNARDO CUOTO (PONIENTE),"ANDADOR BERNARDO CUOTO Y AV. SOR JUANA INES DE LA CRUZ, EN LA U.H. EL ZALATE DE LA ZONA 6 TETLAN",Zona 6: Tetlán,394269.16,obraDetalle.php?id_obra=10IHSZ6145,"Ingeniería y Electronica, S.A. de C.V.",IEL020530VE8
OPG-OD-IHS-AD-C08-146/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Alcantarillado y Pavimentación,LINEA DE ALCANTARILLADO SANITARIO EN ANDADOR PUERTOTUXPAN,"ANDADOR PUERTO TUXPAN ESQ. PUERTO ANGEL, EN LA COL. CIRCUNVALACION BELISARIO DOMINGUEZ DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,169496.33,obraDetalle.php?id_obra=10IHSZ4146,Lim Constructora S.A. de C.V.,LCO011023NQ1
OPG-OD-IHS-AD-C08-147/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Alcantarillado y Pavimentación,ENCAUZAMIENTO DE AGUAS PLUVIALES PARQUE GONZALEZ GALLO,"FRAY ANTONIO DE SEGOBIA Y LIMITE DEL PARQUE GONZALEZ GALLO, EN LA COL. QUINTA VELARDE DE LA ZONA 5 OLIMPICA",Zona 5: Olímpica,96803.3,obraDetalle.php?id_obra=10IHSZ5147,Dicoesa S.A. de C.V.,DIC0811241B6
OPG-OD-EQP-AD-C08-148/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Edificios Municipales,"REMODELACION Y MANTENIMIENTO DE LA OFICINA DEL SECRETARIO Y LA SALA DE JUNTAS DE LA SECRETARIA DE OBRAS PUBLICAS, ASI COMO LA NUEVA INSTALACION ELECTRICA","HOSPITAL 50-Z, EN LA COL. EL RETIRO DE LA ZONA 1 CENTRO",Zona 1: Centro,226673.12,obraDetalle.php?id_obra=10EQPZ1148,Copaso Construcciones S.A. de C.V.,CCO990427F5A
OPG-REP-EQP-AD-C08-152/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,TRIPARTITA,Centros de Desarrollo Social,14039EMF003 RESCATE DE ESPACIOS PUBLICOS: PARQUE EL SAUZ,"ISLA TERRANOVA S/N, EN LA COL. INFONAVIT EL SAUZ DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,600000.0,obraDetalle.php?id_obra=10EQPZ7152,"Atelier BCM, S.A. de C.V.",ABC081002CZ5
OPG-REP-EQP-AD-C08-153/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,TRIPARTITA,Centros de Desarrollo Social,14039EMF004 RESCATE DE ESPACIOS PUBLICOS: PARQUE DEPORTIVO RIO NILO,"AV. RIO NILO S/N ENTRE TEJEDORES Y CHAMIZAL, EN LA COL. LA PAZ DE LA ZONA 6 TETLAN",Zona 6: Tetlán,160000.0,obraDetalle.php?id_obra=10EQPZ6153,"Edificación en Movimiento, S.A. de C.V.",EMO0310291G1
OPG-HAB-EQP-AD-C08-158/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,TRIPARTITA,Centros de Desarrollo Social,140391ME006 CONSTRUCCION DE CANCHA COMUNITARIA,"LEONOR PINTADO ENTRE PRIV. LEONOR PINTADO Y PRIV. LUIS. M. FREGOSO, EN LA COL. HABITACIONAL TETLAN DE LA ZONA 6 TETLAN",Zona 6: Tetlán,637240.0,obraDetalle.php?id_obra=10EQPZ6158,Grupo Edificador Mayab S.A. de C.V.,GEM070112PX8
OPG-OD-EQP-AD-C08-160/10,En proceso de Firmas,Julio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,"CONSTRUCCION DE PARQUE DE BOLSILLO CON CAMINAMIENTOS, BANQUETAS, ZONAS DE ESTAR CON EQUIPAMIENTO URBANO Y ALUMBRADO","PANFILO NATERA Y MA. DEL CARMEN FRIAS, EN LA COL. RINCONADA DEL PARAISO EN LA ZONA 3 HUENTITAN",Zona 3: Huentitán,347139.31,obraDetalle.php?id_obra=10EQPZ3160,Romsa de Occidente S.A. de C.V.,ROC100310IZ5
OPG-OD-IHS-AD-C06-064/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Alcantarillado y Pavimentación,CONSTRUCCION DE BOCA DE TORMENTA Y LINEA PLUVIAL,"A) MONTE EVEREST ENTRE SIERRA MADRE Y JARDIN MÉXICO, EN LA COL. INDEPENDENCIA DE LA ZONA 1 CENTRO; B)JARDIN MÉXICO ENTRE MONTE EVEREST Y SIERRA NEVADA, EN LA COL. INDEPENDENCIA DE LA ZONA 1 CENTRO",Zona 1: Centro,338873.93,obraDetalle.php?id_obra=10IHSZ164,Inmobiliaria Bochum S. de R.L. de C.V.,IBO090918ET9
OPG-OD-IHS-AD-C06-065/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Alcantarillado y Pavimentación,"CONTRUCCION DE POZOS DE ABSORCIÓN Y LÍNEA PLUVIAL, DENTRO DEL PATIO Y ESTACIONAMIENTO DE LA DIRECCION DE PREVENCION SOCIAL","AV. MIGUEL LÓPEZ DE LEGASPI Y REAL DE MINAS, EN LA ZONA INDUSTRIAL DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,174512.51,obraDetalle.php?id_obra=10IHSZ765,Logistica Constructiva S.A. de C.V.,LCO030206QD5
OPG-OD-EQP-AD-C06-066/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,REHABILITACION DE CENTRO DE CONTROL ANIMAL,VERGEL No 1085 ESQ. JESUS ACAL I. EN LA COL. SAN ISIDRO DE LA ZONA 5 OLIMPICA,Zona 5: Olímpica,744560.06,obraDetalle.php?id_obra=10EQPZ566,Roth's Ingenieria y Representaciones S.A. de C.V.,RIR070208NF2
OPG-OD-EYP-AD-C06-067/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Proyecto ),"PROYECTO DE VIABILIDAD TECNICA, ARQUITECTONICA Y CONCEPTUAL PARA LOS TERMINOS DE REFERENCIA DEL PROYECTO EJECUTIVO PARA EL CORREDOR LOPEZ MATEOS","AV. ADOLFO LOPEZ MATEOS ENTRE AV. DE LAS ROSAS Y AV. AMERICAS, CIRCUNVALACION JOSE ALVAREZ DEL CASTILLO ENTRE AV. AMERICAS Y AV. MANUEL AVILA CAMACHO; AV. DE LAS AMERICAS ENTRE AV.ADOLFO LOPEZ MATEOS Y AV. PATRIA; AV. AVILA CAMACHO ENTRE CIRCUNVALACION JO",Zona 8: Varias Zonas,100450.2,obraDetalle.php?id_obra=10EYPZ267,Instituto Tecnológico y de Estudios Superiores de Occidente A.C.,ITE570731PS9
OPG-OD-EYP-AD-C06-068/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Proyecto ),"PROYECTO DE VIABILIDAD TECNICA, ARQUITECTONICA Y CONCEPTUAL PARA LOS TERMINOS DE REFERENCIA DEL PROYECTO EJECUTIVO, PARA EL CORREDOR REVOLUCION, OLIMPICA, GRAL MARCELINO GARCIA BARRAGAN Y SAN RAFAEL",CALZ. REVOLUCION ENTRE CALZ. INDEPENDENCIA Y SAN RAFAEL; BLVR. GRAL MARCELINO GARCIA BARRAGAN ENTRE CALZ. DEL EJERCITO Y MEZQUITAL; SAN RAFAEL ENTRE ISIS Y MEDRANO; EN LA ZONA 5 OLIMPICA,Zona 8: Varias Zonas,100450.2,obraDetalle.php?id_obra=10EYPZ568,Instituto Tecnológico y de Estudios Superiores de Occidente A.C.,ITE570731PS9
OPG-OD-EQP-AD-C06-069/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Balizamiento,BALIZAMIENTO CALLES PERIMETRALES DE OBRAS PUBLICAS Y ESTACIONAMIENTO,"JOSE PALOMAR Y ESMERALDA COL. EL RETIRO, ZONA 1 CENTRO",Zona 1: Centro,94565.16,obraDetalle.php?id_obra=10EQPZ169,Señalamientos e Ingenieria S.A. de C.V.,SIN051104PK8
OPG-R33-ESC-AD-C06-070/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"REHABILITACION DE LA ESCUELA URBANA No. 914, TRABAJOS CONSISTENTES EN LA SUSTITUCION DE MALLA PERIMETRAL, PISO DE CONCRETO EN ANDADORES, BANQUETAS Y REHABILITACION DE CANCHA","MARIANO OLIVARES ESQ. JOSÉ MA. CANAL, EN LA COL. LOMAS DEL PARAISO 5ta SECC. DE LA ZONA 3",Zona 3: Huentitán,984909.95,obraDetalle.php?id_obra=10ESCZ370,Grupo Constructor Tlalli S.A. de C.V.,GCT960129AZ9
OPG-OD-ESC-AD-C06-071/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Edificios Municipales,IMPERMEABILIZACION DE AZOTEA Y REHABILITACION DE SALON DE USOS MULTIPLES DEL JARDIN DE NIÑOS No. 563 T/V DIEGO RIVERA,"CABAÑAS S/N, ALTOS DEL MERCADO DE SAN JUAN DE DIOS, ENTRE DIONISIO RODRIGUEZ Y JAVIER MINA, EN EL CENTRO HISTORICO DE LA CIUDAD DE LA ZONA 1 CENTRO",Zona 1: Centro,103263.97,obraDetalle.php?id_obra=10ESCZ171,Constructora Occidental de Mexico S.A. de C.V.,COM9704211Z5
OPG-OD-EQP-AD-C06-073/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Cultura,"TRABAJOS MANTENIEMINETO EN LA EXPLANADA DEL INSTITUTO CULTURAL CABAÑAS, FUENTE DANZARINA Y FUENTE PLAZA GUADALAJARA","EXPLANADA DEL INSTITUTO CABAÑAS, EN LA PLAZA TAPATIA DEL CENTRO HISTORICO DE LA CIUDAD DE LA ZONA 1 CENTRO",Zona 1: Centro,652420.11,obraDetalle.php?id_obra=10EQZ173,"Constructora Cabo Corrientes, S.A. de C.V.",CCC090811952
OPG-OD-CS-AD-C06-075/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Salud ( Casas de ),CONSTRUCCION DE CASA DE SALUD VOLCAN MIRAVALLES,EN LA UNIDAD INFONAVIT ZOOLÓGICO PLANETARIO Y VOLCAN CANDAVARE DE LA ZONA 3 HUENTITAN,Zona 3: Huentitán,300693.97,obraDetalle.php?id_obra=10CSZ375,Grupo Constructor Perseverancia S.A. de C.V.,GCP01042784A
OPG-OD-CS-CI-C06-076/10,En proceso de Firmas,Junio,CONCURSO INVITACION,MUNICIPAL,Salud ( Casas de ),REHABILITACIÓN DE CASA DE SALUD EL JAGÜEY,"MARÍA DEL CARMEN FRÍAS Y JOSÉ MARÍA CHÁVEZ, EN LA COL. LOMAS DEL PARAÍSO DE LA ZONA 3 HUENTITÁN.",Zona 3: Huentitán,1165058.17,obraDetalle.php?id_obra=10CSZ376,Construcción y Conservación de Vias Terrestres  S.A. de C.V.,CCV9911024E7
OPG-OD-CON-AD-C06-078/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Riesgos ( Contingencias ),"APUNTALAMIENTO DE TRABES EN EL ESTACIONAMIENTO DE LA PLAZA LIBERACION DEL 05 AL 16 DE FEBRERO DE 2010.
APUNTALAMIENTO DE TRABES EN EL ESTACIONAMIENTO DE LA PLAZA LIBERACION DEL 18 AL 21 DE FEBRERO DE 2010.
APUNTALAMIENTO DE TRABES EN EL ESTACIONAMIENTO","PRIMER CUADRO DEL CENTRO HISTORICO DE LA CIUDAD, DE LA ZONA 1 CENTRO.",Zona 1: Centro,261480.05,obraDetalle.php?id_obra=10CONZ178,Proveedora Tecnica Mexicana  ( Protecme  ) S.A.,PTM770412AX9
OPG-R33-ESC-AD-C06-079/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"REHABILITACION DE ESCUELA PRIMARIA ""DONATO GUERRA"", TRABAJOS CONSISTENTES EN LA CONSTRUCCION DE BARDA PERIMETRAL Y REHABILITACION DE AULA, PISO DE CONCRETO EN PATIO E INGRESO DE SERVICIO, ENJARRES Y PINTURA EXTERIOR, ASI COMO LA CONSTRUCCION DE RAMPA Y TO","AV. 8 DE JULIO No. 3669, EN LA COL. POLANQUITO DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,738890.45,obraDetalle.php?id_obra=10ESCZ779,"Traco Transformando la Construcción, S.A. de C.V.",TTC1001191J9
OPG-R33-ESC-AD-C06-080/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"REHABILITACION DE JARDIN DE NIÑOS No. 118 DE BALCONES DEL 4, TRABAJOS CONSISTENTES EN LA SUSTITUCION DE CUBIERTA EN SALON DE USOS MULTIPLES, IMPERMEABILIZACION Y REHABILITACION DE DRENAJE, PISO DE VITROPISO Y PINTURA EN GENERAL","LAURA MENDEZ No. 3770 CRUCE CON DIEGO MONTENEGRO, EN LA COL. BALCONES DEL 4 DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,631957.3,obraDetalle.php?id_obra=10ESCZ780,Edificaciones y Espacios Letco S.A. de C.V.,EEL0204268V2
OPG-R33-CS-AD-C06-081/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Salud ( Casas de ),CONSTRUCCION DE CASA DE SALUD,"COMPRENDIDA EN EL PERIMETRO DE RAMON SERRATOS, HACIENDA DE LA COLMENA, ALFONSO ESPARZA OTEO Y AGUSTIN LARA, EN LA COL. SANTA CECILIA 2da SECC DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,738593.23,obraDetalle.php?id_obra=10CSZ481,Roth's Ingenieria y Representaciones S.A. de C.V.,RIR070208NF2
OPG-OD-EQP-AD-C06-083/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,"CONSTRUCCION DE CERCO PERIMETRAL AL BORDE DE LA BARRANCA, A BASE DE MAMPOSTERIA Y HERRERIA","JOSE MA. LANZAGORTA Y JERONIMO BALLEZA, EN LA COL. LOMAS DEL PARAISO 4ta SECC. DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,785725.31,obraDetalle.php?id_obra=10EQPZ383,E.S. Grupo Constructor S.A. de C.V.,EGC030102TA7
OPG-R33-PAV-CI-C06-085/10,En proceso de Firmas,Junio,CONCURSO INVITACION,APORTACION FEDERAL RAMO 33,Pavimentos,PAVIMENTACION CON CONCRETO HIDRAULICO Y REHABILITACION DE BANQUETAS,"PEDRO MEDRANO (CAMINO VIEJO AL ROSARIO) DE JOSEFA ROJAS A AV. MALECÓN, EN LA COL. EL BARRO DE LA ZONA 6 TETLÁN.",Zona 6: Tetlán,1675800.14,obraDetalle.php?id_obra=10PAVZ6084,Constructora Diru S.A. de C.V.,CDI950714B79
OPG-R33-PAV-CI-C06-086/10,En proceso de Firmas,Junio,CONCURSO INVITACION,APORTACION FEDERAL RAMO 33,Pavimentos,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO (ESTAMPADO), RED DE AGUA POTABLE, SUSTITUCIÓN DE TOMAS Y DESCARGAS; REHABILITACION DE BANQUETAS CON CONCRETO ESTAMPADO","PRIVADA GALILEA ENTRE ESTEBAN ALATORRE GAZA Y ARQUÍMEDES, EN LA COL. HERMOSA PROVINCIA DE LA ZONA 6 TETLÁN; ESTEBAN ALATORRE ENTRE GAZA Y ARQUIMIDES, EN LA COL. HERMOSA PROVINCIA DE LA ZONA 6 TETLAN",Zona 6: Tetlán,2209034.77,obraDetalle.php?id_obra=10PAVZ6086,Galjack Arquitectos y Construcciones S.A. de C.V.,GAC051206TQ3
OPG-R33-PAV-CI-C06-088/10,En proceso de Firmas,Junio,CONCURSO INVITACION,APORTACION FEDERAL RAMO 33,Pavimentos,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO, REHABILITACIÓN DE BANQUETAS, RED DE AGUA POTABLE, SUSTITUCIÓN DE TOMAS Y DESCARGAS","HACIENDA DE TALA ENTRE HACIENDA SANTA RITA Y HACIENDA DE OBLATOS, EN LA COL. LOMAS DE OBLATOS DE LA ZONA 4 OBLATOS.",Zona 4: Oblatos,3499211.49,obraDetalle.php?id_obra=10PAVZ4088/10,Grupo Elizaar Elizaar S.A. de C.V.,GEE0012153I0
OPG-OD-EQP-AD-C06-089/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,REMODELACION DE LA DIRECCION DE VIVIENDA EN EL EDIFICIO DE OBRAS PUBLICAS DE GUADALAJARA,"HOSPITAL 50-Z ESQ. CALZ. INDEPENDENCIA, EN LA COL. EL RETIRO DE LA ZONA 1 CENTRO",Zona 1: Centro,1100000.0,obraDetalle.php?id_obra=10eqpz1089/10,Copaso Construcciones S.A. de C.V.,CCO990427F5A
OPG-OD-EQP-AD-C06-094/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,REHABILITACION DE BANQUETAS EN LA CALLE DE SOTO Y GAMA,"SOTO Y GAMA ESQ. IDELFONSO VAZQUEZ, EN LA COL. RANCHO NUEVO DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,368023.73,obraDetalle.php?id_obra=10EQPZ394,"Grupo Constructor de Pisos y Pavimentos GCP, S.A. de C.V.",GCP0711219X0
OPG-OD-CON-AD-C07-095/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Riesgos ( Contingencias ),A) APUNTALAMIENTO (LIGERO) DE TRABES EN EL ESTACIONAMIENTO DE LA PLAZA LIBERACIÓN DEL 29 DE MAYO AL 09 DE JUNIO DE 2010; B) APUNTALAMIENTO (LIGERO) DE TRABES EN EL ESTACIONAMIENTO DE LA PLAZA LIBERACIÓN DEL 10 DE JUNIO AL 12 DE JULIO DE 2010; C) APUNTALAM,"PRIMER CUADRO DEL CENTRO HISTORICO DE LA CIUDAD, DE LA ZONA 1 CENTRO",Zona 1: Centro,286965.44,obraDetalle.php?id_obra=10CONZ195,Constructora TGV S.A. de C.V.,CTG070803966
OPG-OD-ESC-AD-C06-097/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,"REHABILITACION DE LA ESCUELA PRIMARIA ""BRAULIO RODRIGUEZ""","MEDRANO No. 694 ENTRE DR. PEREZ ARCE Y DR. REYES FLORES, EN LA COL. GENERAL REAL DE LA ZONA 5 OLIMPICA",Zona 5: Olímpica,352556.86,obraDetalle.php?id_obra=10ESCZ597,Constructora Occidental de Mexico S.A. de C.V.,COM9704211Z5
OPG-OD-ESC-AD-C06-098/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,"REHABILITACION DE JARDIN DE NIÑOS ""ROSAURA ZAPATA""","PEDRO CELESTINO NEGRETE No. 114 (CALLE 40) ENTRE GOMEZ DE MENDIOLA Y DIONISIO RODRIGUEZ, EN LA COL. BELISARIO DOMINGUEZ DE LA ZONA 5 OLIMPICA",Zona 5: Olímpica,66896.83,obraDetalle.php?id_obra=10ESCZ598,Constructora Occidental de Mexico S.A. de C.V.,COM9704211Z5
OPG-OD-ESC-AD-C06-099/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,"REHABILITACION DE JARDIN DE NIÑOS ""JALISCO""","JESUS REYES HEROLES No. 3661, ENTRE MANUEL MACIAS Y L. MORONES EN LA COL. POLANQUITO DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,72268.42,obraDetalle.php?id_obra=10ESCZ799,Constructora Occidental de Mexico S.A. de C.V.,COM9704211Z5
OPG-OD-MER-AD-C06-100/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Mercados,"IMPERMEABILIZACION DE MERCADOS ""A"" TRABAJOS CONSISTENTES EN REHABILITACION DE CUBIERTAS, IMPERMEABILIZAR, REHABILITACION DE RED HIDROSANITARIA Y ELECTRICA, REPOSICION DE CELOCIAS, PINTURA EN GENERAL, ALBAÑILERIA Y HERRERIA","A)""MERCADO CORONA"" COMPRENDIDO EN EL PERIMETRO DE ZARAGOZA, HIDALGO, SANTA MONICA E INDEPENDENCIA, EN LA ZONA 1 CENTRO.
B) ""MERCADO JUAN N. CUMPLIDO"" JULIAN CARRILLO Y PASEO DE LA SELVA, EN LA COL. SANTA CECILIA DE LA ZONA 4 OBLATOS.
C)""MERCADO LIBERTAD",Zona 8: Varias Zonas,1000000.0,obraDetalle.php?id_obra=10MERZV100,Constructora Galafer S.A. de C.V.,CGA091202HS2
OPG-OD-MER-AD-C06-101/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Mercados,"IMPERMEABILIZACION DE MERCADOS ""B"" TRABAJOS CONSISTENTES EN REHABILITACION DE CUBIERTAS, IMPERMEABILIZAR, REHABILITACION DE RED HIDROSANITARIA Y ELECTRICA, REPOSICION DE CELOCIAS, PINTURA EN GENERAL, ALBAÑILERIA Y HERRERIA","A) ""MERCADO SANTOS DEGOLLADO"" OTHON BLANCO CACERES (CALLE 30) Y LONGINOS CADENA, EN LA COL. LOMAS DE POLANCO DE LA ZONA 7 CRUZ DEL SUR.
B) ""MERCADO MIRAFLORES"" MIRAFLORES ENTRE GHILARDI Y NICOLAS ROMERO, EN LA COL. VILLASEÑOR DE LA ZONA 1 CENTRO.
C) ""ME",Zona 8: Varias Zonas,1000000.0,obraDetalle.php?id_obra=10MERZV101,Arkal Grupo Constructor S.A. de C.V.,AGC960215977
OPG-OD-EQP-AD-C06-105/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,REHABILITACION DEL EDIFICIO DONDE SE ENCUENTRA LA DIRECCION DE INSPECCION Y VIGILANCIA,"COLON No. 324 ENTRE MIGUEL BLANCO Y LIBERTAD, EN EL CENTRO HISTORICO DE ESTA CIUDAD DE LA ZONA 1 CENTRO",Zona 1: Centro,1100000.0,obraDetalle.php?id_obra=10EQPZ1105,Constructora Bueno S.A. de C.V.,CBU9301262J9
OPG-OD-EYP-AD-C06-106/10,En proceso de Firmas,Junio,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Proyecto ),"PROYECTO EJECUTIVO PARA LA REMODELACION DEL ""PARQUE REVOLUCION""","COMPRENDIDO EN EL PERIMETRO DE AV. FEDERALISMO, LOPEZ COTILLA, MARCOS CASTELLANOS Y PEDRO MORENO, EN EL CENTRO HISTORICO DE ESTA CIUDAD DE LA ZONA 1 CENTRO",Zona 1: Centro,700000.0,obraDetalle.php?id_obra=10EYPZ1106,Arq. Elías Rizo Suárez,RISE670628E31
OPG-R33-PAV-CI-C06-110/10,En proceso de Firmas,Junio,CONCURSO INVITACION,APORTACION FEDERAL RAMO 33,Pavimentos,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO, REHABILITACION DE BANQUETAS, RED DE AGUA POTABLE, SUSTITUCION DE TOMAS Y DESCARGAS, ASI COMO LA REHABILITACION DE ALUMBRADO PUBLICO","JESÚS DÍAZ DE MIGUEL OROZCO CAMACHO A MIGUEL ÁVILA, EN LA COL. NUEVA SANTA MARÍA DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,2005068.83,obraDetalle.php?id_obra=10PAVZ70110,Breysa Constructora S.A. DE C.V,BCO900423GC5
